Unique Skill Weapon,Name,AtkId,Phys MV,Magic MV,Fire MV,Ltng MV,Holy MV,Stam Dmg MV,Status MV,Weapon Buff MV,Poise Dmg MV,Atk Repel MV,StaminaCost,PhysAtkAttribute,Shield Chip,disableGuard,DamageLevel,dmgLevel_vsPlayer,ignoreDmgCount,AtkPhys,AtkMag,AtkFire,AtkLtng,AtkHoly,AtkStam,AtkSuperArmor,isAddBaseAtk,overwriteAttackElementCorrectId,isDisableBothHandsAtkBonus,IsArrowAtk,subCategory1,subCategory2,subCategory3,subCategory4,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,PvP Dmg Mult,PvP Stam Dmg Mult,PvP Poise Dmg Mult
Gargoyle's Blackblade,Corpse Wax Cutter,303401702,75,75,75,75,75,130,100,100,150,200,0,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Gargoyle's Blackblade,Corpse Wax Cutter - Bullet,303401700,0,0,0,0,0,0,0,0,0,0,26,Standard,0,FALSE,3,0,FALSE,0,0,0,0,270,200,20,TRUE,50000,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Gargoyle's Blackblade,Corpse Wax Cutter (Lacking FP),303401701,115,115,115,115,115,130,100,100,150,200,26,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Sword of Milos,Shriek of Milos - Bullet (Shriek),303401100,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,Roar Attack,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Sword of Milos,Shriek of Milos,303401101,0,0,0,0,0,0,0,0,0,0,21,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,70,16,TRUE,51010,TRUE,FALSE,-,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Sword of Milos,Shriek of Milos,303401102,0,0,0,0,0,0,0,0,0,0,42,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,70,0,FALSE,-1,TRUE,FALSE,-,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Sword of Milos,Shriek of Milos 1h R2 #1 [1],302400953,70,70,70,70,70,90,75,75,100,100,9,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Shriek of Milos,-,-,6903,-1,-1,-1,-1,1,1.25,2.81
Sword of Milos,Shriek of Milos 1h R2 #1 [2],302400954,70,70,70,70,70,90,75,75,100,100,9,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Shriek of Milos,-,-,6903,-1,-1,-1,-1,1,1.25,2.81
Sword of Milos,Shriek of Milos 1h R2 #1 [3],302400955,75,75,75,75,75,110,75,75,150,140,17,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Shriek of Milos,-,-,6903,-1,-1,-1,-1,1,1.25,2.81
Sword of Milos,Shriek of Milos Charged 1h R2 #1 [1],302400950,82,82,82,82,82,100,85,85,170,400,11,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Shriek of Milos,-,-,6903,-1,-1,-1,-1,1,1.25,3.38
Sword of Milos,Shriek of Milos Charged 1h R2 #1 [2],302400951,82,82,82,82,82,100,85,85,170,400,11,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Shriek of Milos,-,-,6903,-1,-1,-1,-1,1,1.25,3.38
Sword of Milos,Shriek of Milos Charged 1h R2 #1 [3],302400952,86,86,86,86,86,130,85,85,240,400,19,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Shriek of Milos,-,-,6903,-1,-1,-1,-1,1,1.25,3.38
Sword of Milos,Shriek of Milos 1h R2 #2,302400958,135,135,135,135,135,150,150,100,200,140,38,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Shriek of Milos,-,-,6904,-1,-1,-1,-1,1,1.25,2.81
Sword of Milos,Shriek of Milos Charged 1h R2 #2,302400956,195,195,195,195,195,300,200,100,600,400,44,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Shriek of Milos,-,-,6906,-1,-1,-1,-1,1,1.25,3.38
Sword of Milos,Shriek of Milos 2h R2 #1 [1],302400963,75,75,75,75,75,120,75,75,120,500,11,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Shriek of Milos,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.81
Sword of Milos,Shriek of Milos 2h R2 #1 [2],302400964,75,75,75,75,75,120,75,75,120,500,11,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Shriek of Milos,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.81
Sword of Milos,Shriek of Milos 2h R2 #1 [3],302400965,80,80,80,80,80,130,75,75,200,500,21,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Shriek of Milos,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,2.81
Sword of Milos,Shriek of Milos Charged 2h R2 #1 [1],302400960,87,87,87,87,87,120,85,85,200,500,14,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Shriek of Milos,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,3.38
Sword of Milos,Shriek of Milos Charged 2h R2 #1 [2],302400961,87,87,87,87,87,120,85,85,200,500,14,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Shriek of Milos,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,3.38
Sword of Milos,Shriek of Milos Charged 2h R2 #1 [3],302400962,91,91,91,91,91,150,85,85,300,500,23,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Shriek of Milos,-,2h Attack,6903,-1,-1,-1,-1,1,1.25,3.38
Sword of Milos,Shriek of Milos 2h R2 #2,302400968,140,140,140,140,140,170,180,100,240,500,47,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Shriek of Milos,-,2h Attack,6904,-1,-1,-1,-1,1,1.25,2.81
Sword of Milos,Shriek of Milos Charged 2h R2 #2,302400966,200,200,200,200,200,390,240,100,660,500,54,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Shriek of Milos,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,3.38
Marais Executioner's Sword,Eochaid's Dancing Blade [1],300307001,35,35,35,35,35,35,50,50,300,500,13,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade [2],300307000,35,35,35,35,35,35,50,50,15,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade [3],300307000,35,35,35,35,35,35,50,50,15,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade [4],300307000,35,35,35,35,35,35,50,50,15,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade [5],300307000,35,35,35,35,35,35,50,50,15,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade [6],300307000,35,35,35,35,35,35,50,50,15,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade [7],300307000,35,35,35,35,35,35,50,50,15,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade [8],300307002,82,82,82,82,82,82,50,50,40,500,0,Standard,0,FALSE,3,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade [9],300307003,95,95,95,95,95,95,100,100,40,500,13,Slash,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,Dancing Attack,-,6904,-1,-1,1665,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [1],300307006,40,40,40,40,40,40,50,50,300,500,15,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [2],300307005,40,40,40,40,40,40,50,50,30,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [3],300307005,40,40,40,40,40,40,50,50,30,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [4],300307005,40,40,40,40,40,40,50,50,30,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [5],300307005,40,40,40,40,40,40,50,50,30,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [6],300307005,40,40,40,40,40,40,50,50,30,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [7],300307005,40,40,40,40,40,40,50,50,30,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [8],300307005,40,40,40,40,40,40,50,50,30,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [9],300307005,40,40,40,40,40,40,50,50,30,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [10],300307005,40,40,40,40,40,40,50,50,30,500,0,Standard,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [11],300307007,100,100,100,100,100,100,50,50,40,500,0,Standard,0,FALSE,7,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Marais Executioner's Sword,Eochaid's Dancing Blade Charged [12],300307008,100,100,100,100,100,100,100,100,100,500,15,Slash,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,Dancing Attack,-,6904,-1,-1,1665,-1,0.8,1.25,2.7
Greatsword of Solitude,Solitary Moon Slash,600000820,50,50,50,50,50,300,100,100,100,500,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Greatsword of Solitude,Solitary Moon Slash - Bullet,600000821,130,130,130,130,130,300,100,100,200,500,34,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Greatsword of Solitude,Solitary Moon Slash R2 (Startup Stagger),600000822,0,0,0,0,0,100,0,100,100,500,17,Strike,0,FALSE,5,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Greatsword of Solitude,Solitary Moon Slash R2,600000823,170,170,170,170,170,500,100,100,500,500,29,Standard,0,FALSE,7,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Greatsword of Solitude,Solitary Moon Slash (Lacking FP),600000825,110,110,110,110,110,300,100,100,300,500,34,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Greatsword of Solitude,Solitary Moon Slash R2 (Startup Stagger) (Lacking FP),600000827,0,0,0,0,0,100,0,100,200,500,17,Strike,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Greatsword of Solitude,Solitary Moon Slash R2 (Lacking FP),600000828,105,105,105,105,105,100,100,100,100,500,29,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Ordovis's Greatsword,Ordovis's Vortex [1],300306910,154,154,154,154,154,170,100,100,200,500,39,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Ordovis's Greatsword,Ordovis's Vortex [2] - Bullet,300306915,77,77,77,77,77,100,100,100,150,500,0,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Ordovis's Greatsword,Ordovis's Vortex Charged [1],300306900,160,160,160,160,160,220,100,100,600,500,55,Standard,0,FALSE,3,0,TRUE,0,0,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Ordovis's Greatsword,Ordovis's Vortex Charged [2] - Bullet,300306905,66,66,66,66,66,100,100,100,200,500,0,Standard,0,FALSE,3,0,TRUE,0,0,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Ordovis's Greatsword,Ordovis's Vortex Charged [3] - Bullet,300306906,66,66,66,66,66,100,100,100,200,500,0,Standard,0,FALSE,3,0,TRUE,0,0,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Ordovis's Greatsword,Ordovis's Vortex Charged [4] - Bullet,300306907,77,77,77,77,77,100,100,100,200,500,0,Standard,0,FALSE,6,0,FALSE,0,0,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Ordovis's Greatsword,Ordovis's Vortex (Lacking FP),300306925,110,110,110,110,110,120,100,100,100,500,39,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Ordovis's Greatsword,Ordovis's Vortex Charged (Lacking FP),300306920,130,130,130,130,130,175,100,100,155,500,55,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
Alabaster Lord's Sword,Alabaster Lords' Pull,303400700,100,100,100,100,100,100,100,100,100,100,27,Pierce,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Alabaster Lord's Sword,Alabaster Lords' Pull - Bullet (Stackable Inner),303400705,0,0,0,0,0,0,0,0,0,100,2,Standard,0,FALSE,3,0,FALSE,0,184,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,470,-1,-1,-1,0.8,1.25,2.7
Alabaster Lord's Sword,Alabaster Lords' Pull - Bullet (Stackable Middle),303400706,0,0,0,0,0,0,0,0,0,100,2,Standard,0,FALSE,3,0,FALSE,0,184,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,470,-1,-1,-1,0.8,1.25,2.7
Alabaster Lord's Sword,Alabaster Lords' Pull - Bullet (Stackable Outer),303400707,0,0,0,0,0,0,0,0,0,100,2,Standard,0,FALSE,3,0,FALSE,0,184,0,0,0,0,20,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,470,-1,-1,-1,0.8,1.25,2.7
Alabaster Lord's Sword,Alabaster Lords' Pull (Lacking FP),303400702,100,100,100,100,100,100,100,100,100,100,37,Pierce,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition,303401300,0,0,0,0,0,100,100,100,100,500,14,Pierce,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition - Bullet (Ticks),303401303,0,0,0,0,0,0,100,0,0,100,0,Standard,0,FALSE,8,0,FALSE,0,55,0,0,0,15,1.5,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition - Bullet (Explosion),303401304,0,0,0,0,0,0,100,0,0,100,0,Standard,0,FALSE,3,0,FALSE,0,140,0,0,0,40,4,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition R1,303401301,110,110,110,110,110,110,100,100,100,500,9,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition R1 - Bullet,303401310,0,0,0,0,0,0,100,0,0,100,0,Standard,0,FALSE,2,0,FALSE,0,150,0,0,0,100,5,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition R1 - Bullet (Ground Flame),303401305,0,0,0,0,0,0,100,0,0,100,0,Standard,0,FALSE,0,0,FALSE,0,60,0,0,0,20,0,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition R2,303401302,0,0,0,0,0,110,100,100,100,500,9,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition R2 - Bullet,303401306,0,0,0,0,0,0,100,0,0,100,0,Standard,0,FALSE,7,0,FALSE,0,200,0,0,0,200,11,TRUE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition (Lacking FP),303401307,75,75,75,75,75,75,100,100,75,500,14,Pierce,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition R1 (Lacking FP),303401308,85,85,85,85,85,85,100,100,85,500,9,Standard,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Death's Poker,Ghostflame Ignition R2 (Lacking FP),303401309,85,85,85,85,85,85,100,100,85,500,9,Standard,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Helphen's Steeple,Ruinous Ghostflame,303401400,120,120,120,120,120,120,100,100,120,100,11,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,1665,-1,0.8,1.25,2.7
Blasphemous Blade,Taker's Flames,300314906,65,65,65,65,65,150,100,100,150,500,0,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Blasphemous Blade,Taker's Flames - Bullet,300314902,0,0,510,0,0,210,100,100,290,500,0,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,TRUE,-1,TRUE,FALSE,Weapon Skill,Magma Attack,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Blasphemous Blade,Taker's Flames (Lacking FP),300314905,150,150,150,150,150,150,100,100,150,500,36,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Golden Order Greatsword,Establish Order #1 - Bullet,300317900,0,0,0,0,200,350,100,100,350,500,31,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Golden Order Greatsword,Establish Order #2 [1],300317905,80,80,80,80,80,150,100,100,150,500,13,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Golden Order Greatsword,Establish Order #2 [2],300317906,0,0,0,0,300,180,100,100,180,500,17,Standard,0,FALSE,4,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Golden Order Greatsword,Establish Order #2 - Bullet,300317910,0,0,0,0,300,180,100,100,180,500,0,Standard,0,FALSE,4,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Golden Order Greatsword,Establish Order #2 - Bullet,300317911,0,0,0,0,300,180,100,100,180,500,0,Standard,0,FALSE,4,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6903,-1,-1,-1,-1,0.8,1.25,2.7
Golden Order Greatsword,Establish Order ? - Bullet,300317912,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Golden Order Greatsword,Establish Order #2 [1] (Lacking FP),300317915,60,60,60,60,60,80,100,100,80,500,13,Standard,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Golden Order Greatsword,Establish Order #2 [2] (Lacking FP),300317916,90,90,90,90,90,120,100,100,120,500,17,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
Dark Moon Greatsword,Moonlight Greatsword R2 - Bullet,301001,0,0,0,0,0,0,120,0,0,0,32,Standard,0,FALSE,3,0,FALSE,0,115,0,0,0,100,15,TRUE,-1,TRUE,FALSE,-,Weapon Skill,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Dark Moon Greatsword,Moonlight Greatsword Charged R2 - Bullet,301002,0,0,0,0,0,0,150,0,0,0,44,Standard,0,FALSE,3,0,FALSE,0,145,0,0,0,200,24,TRUE,-1,TRUE,FALSE,Charged Weapon Skill,Weapon Skill,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
Dark Moon Greatsword,Moonlight Greatsword 1h R2 #1,301003,50,50,50,50,50,80,100,100,140,500,0,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,-,-,-,6904,-1,-1,1665,-1,1,1.25,2.81
Dark Moon Greatsword,Moonlight Greatsword 1h Charged R2 #1,301004,65,65,65,65,65,100,100,100,160,500,0,Standard,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,-,-,-,6906,-1,-1,1665,-1,1,1.25,3.38
